hour_of_day,day,row,col,demand
4,7,5,2,0
4,7,5,3,224
4,7,5,5,252
4,7,5,6,37
4,7,5,7,242
4,7,6,1,0
4,7,6,2,0
4,7,6,5,14
4,7,6,6,4
4,7,6,7,23
4,7,7,0,0
4,7,7,2,0
4,7,7,3,0
4,7,7,4,4
4,7,7,7,0
5,7,0,0,7
5,7,0,1,0
5,7,0,5,197
5,7,0,7,114
5,7,1,0,0
5,7,1,1,4
5,7,1,2,362
5,7,1,3,117
5,7,1,4,11
5,7,1,6,124
5,7,1,7,183
5,7,2,2,51
5,7,2,3,169
5,7,3,0,0
5,7,3,2,11
5,7,3,6,117
5,7,3,7,151
5,7,4,0,0
5,7,4,2,0
5,7,4,3,4
5,7,4,5,96
5,7,4,7,110
5,7,5,0,0
5,7,5,5,103
5,7,6,0,0
5,7,6,1,0
5,7,6,2,0
5,7,6,3,0
5,7,6,6,7
5,7,7,1,0
5,7,7,5,11
6,7,0,0,14
6,7,0,2,153
6,7,0,3,73
6,7,0,4,48
6,7,0,6,69
6,7,1,0,0
6,7,1,1,4
6,7,1,3,48
6,7,1,5,77
6,7,1,6,114
6,7,2,3,69
6,7,2,4,114
6,7,2,7,91
6,7,3,1,0
6,7,3,2,7
6,7,3,4,110
6,7,3,5,220
6,7,3,6,187
6,7,4,1,25
6,7,4,4,37
6,7,4,5,160
6,7,5,1,0
6,7,5,2,0
6,7,5,6,117
6,7,5,7,14
6,7,6,1,0
6,7,6,2,0
6,7,6,5,62
6,7,6,6,11
6,7,6,7,18
6,7,7,0,0
6,7,7,2,0
6,7,7,3,398
6,7,7,4,11
6,7,7,5,4
6,7,7,7,66
7,7,0,1,4
7,7,0,2,30
7,7,0,3,132
7,7,0,4,132
7,7,0,5,87
7,7,0,6,304
7,7,0,7,80
7,7,1,0,0
7,7,1,3,77
7,7,1,4,151
7,7,1,5,471
7,7,1,7,91
7,7,2,0,0
7,7,2,1,11
7,7,2,3,84
7,7,2,5,106
7,7,2,6,359
7,7,3,0,0
7,7,3,1,4
7,7,3,2,0
7,7,3,3,41
7,7,3,5,414
7,7,4,0,0
7,7,4,2,0
7,7,4,3,14
7,7,4,4,25
7,7,4,5,263
7,7,4,6,263
7,7,4,7,212
7,7,5,0,0
7,7,5,4,18
7,7,5,5,172
7,7,5,7,14
7,7,6,1,4
7,7,6,4,0
7,7,6,6,260
7,7,7,2,0
7,7,7,3,263
7,7,7,6,4
7,7,7,7,4
8,7,0,0,11
8,7,0,1,4
8,7,0,4,91
8,7,0,6,425
8,7,1,0,7
8,7,1,4,62
8,7,1,7,84
8,7,2,0,0
8,7,2,3,114
8,7,2,4,98
8,7,2,5,187
8,7,2,6,377
8,7,3,1,23
8,7,3,4,146
8,7,3,5,567
8,7,4,0,0
8,7,4,1,197
8,7,4,2,4
8,7,4,3,11
8,7,4,4,18
8,7,4,5,245
8,7,4,7,96
8,7,5,2,32
8,7,5,3,25
8,7,5,4,30
8,7,5,5,215
8,7,5,7,18
8,7,6,0,0
8,7,6,1,0
8,7,6,6,44
8,7,6,7,18
8,7,7,0,0
8,7,7,1,0
8,7,7,2,0
8,7,7,3,25
8,7,7,4,7
8,7,7,5,4
8,7,7,6,0
9,7,0,1,30
9,7,0,3,59
9,7,0,5,201
9,7,1,1,0
9,7,1,2,69
9,7,1,3,84
9,7,1,4,48
9,7,1,6,432
9,7,1,7,128
9,7,2,0,4
9,7,2,1,4
9,7,2,2,293
9,7,2,3,121
9,7,2,4,66
9,7,3,0,41
9,7,3,1,14
9,7,3,2,30
9,7,3,3,69
9,7,3,4,139
9,7,3,6,955
9,7,4,4,37
9,7,4,5,91
9,7,4,6,453
9,7,4,7,279
9,7,5,4,4
9,7,5,5,190
9,7,5,6,263
9,7,6,0,0
9,7,6,1,0
9,7,6,3,25
9,7,6,4,14
9,7,6,6,55
9,7,7,0,0
9,7,7,1,0
9,7,7,2,0
9,7,7,4,110
9,7,7,5,11
9,7,7,6,0
10,7,0,1,4
10,7,0,2,37
10,7,0,3,84
10,7,0,6,439
10,7,1,0,0
10,7,1,1,14
10,7,1,3,55
10,7,1,5,535
10,7,1,6,457
10,7,2,1,7
10,7,2,2,55
10,7,2,4,106
10,7,2,5,462
10,7,3,0,7
10,7,3,1,23
10,7,3,2,11
10,7,3,3,41
10,7,3,4,98
10,7,3,6,1175
10,7,4,1,0
10,7,4,4,37
10,7,4,6,501
10,7,5,1,4
10,7,5,4,44
10,7,5,5,169
10,7,5,6,608
10,7,6,4,77
10,7,6,5,18
10,7,6,6,41
10,7,6,7,11
10,7,7,1,0
10,7,7,3,0
10,7,7,4,41
10,7,7,5,7
11,7,0,0,4
11,7,0,1,69
11,7,0,4,69
11,7,0,5,238
11,7,0,6,249
11,7,0,7,249
11,7,1,3,44
11,7,1,6,377
11,7,1,7,84
11,7,2,1,7
11,7,2,3,59
11,7,2,4,44
11,7,2,5,224
11,7,2,6,743
11,7,3,2,14
11,7,3,5,581
11,7,4,1,4
11,7,4,3,14
11,7,5,2,0
11,7,5,3,4
11,7,5,4,37
11,7,5,5,121
11,7,5,6,132
11,7,6,3,11
11,7,6,4,0
11,7,6,6,4
11,7,7,2,0
11,7,7,3,0
11,7,7,5,7
12,7,0,1,51
12,7,0,2,66
12,7,0,3,139
12,7,0,4,124
12,7,0,7,841
12,7,1,0,4
12,7,1,1,0
12,7,1,2,51
12,7,1,3,73
12,7,1,4,55
12,7,1,5,727
12,7,1,6,1708
12,7,2,0,7
12,7,2,1,7
12,7,2,4,51
12,7,2,7,343
12,7,3,1,4
12,7,3,2,4
12,7,3,3,190
12,7,3,4,106
12,7,3,5,1434
12,7,3,6,2170
12,7,4,0,0
12,7,4,5,307
12,7,4,7,117
12,7,5,2,11
12,7,5,4,142
12,7,5,5,44
12,7,5,6,402
12,7,5,7,117
12,7,6,0,0
12,7,6,1,0
12,7,6,2,4
12,7,6,4,4
12,7,6,5,25
12,7,7,1,0
12,7,7,2,0
12,7,7,5,11
12,7,7,7,18
13,7,0,0,11
13,7,0,2,73
13,7,0,7,791
13,7,1,3,132
13,7,1,5,922
13,7,1,6,1470
13,7,2,1,0
13,7,2,2,23
13,7,2,4,172
13,7,2,5,599
13,7,3,1,7
13,7,3,2,41
13,7,3,3,146
13,7,3,5,2232
13,7,3,6,2026
13,7,4,0,0
13,7,4,3,37
13,7,4,6,1434
13,7,5,0,0
13,7,5,1,4
13,7,5,2,11
13,7,5,3,11
13,7,5,7,256
13,7,6,0,0
13,7,6,1,0
13,7,6,2,0
13,7,6,3,18
13,7,6,4,14
13,7,6,5,23
13,7,7,1,0
13,7,7,2,0
13,7,7,4,4
14,7,0,0,32
14,7,0,1,44
14,7,0,4,464
14,7,0,6,2213
14,7,0,7,761
14,7,1,0,4
14,7,1,2,556
14,7,1,3,183
14,7,1,5,380
14,7,1,6,1269
14,7,1,7,398
14,7,2,0,0
14,7,2,3,139
14,7,2,4,59
14,7,2,5,1105
14,7,2,6,1477
14,7,2,7,227
14,7,3,4,124
14,7,3,5,1683
14,7,3,6,732
14,7,4,0,4
14,7,4,2,0
14,7,4,4,96
14,7,4,6,1029
14,7,4,7,128
14,7,5,1,14
14,7,5,2,4
14,7,5,3,11
14,7,5,6,106
14,7,6,2,0
14,7,6,3,32
14,7,6,4,7
14,7,6,6,32
14,7,6,7,0
14,7,7,1,0
14,7,7,3,0
14,7,7,5,44
14,7,7,7,14
15,7,0,0,0
15,7,0,3,87
15,7,0,4,322
15,7,0,5,1175
15,7,0,6,2154
15,7,1,0,0
15,7,1,2,23
15,7,1,3,151
15,7,1,4,18
15,7,1,5,535
15,7,1,6,853
15,7,1,7,933
15,7,2,3,128
15,7,2,4,128
15,7,2,6,1376
15,7,3,1,4
15,7,3,2,4
15,7,3,5,1079
15,7,3,6,1130
15,7,3,7,234
15,7,4,1,14
15,7,4,2,0
15,7,4,4,80
15,7,4,5,480
15,7,4,7,80
15,7,5,6,128
15,7,6,0,0
15,7,6,1,0
15,7,6,4,14
15,7,6,5,30
15,7,6,6,32
15,7,6,7,103
15,7,7,0,0
15,7,7,1,0
15,7,7,3,7
15,7,7,4,7
15,7,7,5,4
16,7,0,1,0
16,7,0,4,245
16,7,0,7,208
16,7,1,0,0
16,7,1,1,0
16,7,1,2,30
16,7,1,3,62
16,7,1,6,414
16,7,2,0,0
16,7,2,1,30
16,7,2,2,30
16,7,2,3,80
16,7,2,5,490
16,7,2,6,757
16,7,2,7,146
16,7,3,2,25
16,7,3,3,62
16,7,3,7,142
16,7,4,0,0
16,7,4,2,0
16,7,4,5,190
16,7,4,6,307
16,7,5,3,7
16,7,5,6,98
16,7,5,7,4
16,7,6,0,0
16,7,6,1,0
16,7,6,2,0
16,7,6,4,14
16,7,7,0,0
16,7,7,1,0
16,7,7,2,0
16,7,7,3,0
16,7,7,4,11
16,7,7,6,4
16,7,7,7,23
17,7,0,0,19
17,7,0,1,7
17,7,0,3,43
17,7,0,4,69
17,7,0,6,207
17,7,1,1,4
17,7,1,4,0
17,7,1,5,103
17,7,1,7,53
17,7,2,0,0
17,7,2,2,19
17,7,2,3,53
17,7,2,4,38
17,7,2,5,77
17,7,2,6,139
17,7,2,7,31
17,7,3,0,0
17,7,3,2,19
17,7,3,4,50
17,7,3,6,177
17,7,3,7,15
17,7,4,0,0
17,7,4,1,7
17,7,4,3,43
17,7,4,5,38
17,7,4,6,24
17,7,4,7,19
17,7,5,0,0
17,7,5,1,7
17,7,5,2,4
17,7,5,3,7
17,7,5,4,27
17,7,5,5,24
17,7,6,0,0
17,7,6,3,0
17,7,6,4,7
17,7,6,6,7
17,7,6,7,4
17,7,7,0,0
17,7,7,1,0
17,7,7,2,0
17,7,7,3,0
17,7,7,4,12
17,7,7,6,0
18,7,0,0,0
18,7,1,0,0
18,7,1,2,15
18,7,1,4,7
18,7,1,6,19
18,7,1,7,53
18,7,2,0,0
18,7,2,5,34
18,7,3,1,4
18,7,3,2,0
18,7,3,4,53
18,7,3,5,62
18,7,3,6,62
18,7,3,7,12
18,7,4,2,4
18,7,4,3,46
18,7,4,4,53
18,7,4,5,46
18,7,4,7,15
18,7,5,3,7
18,7,5,4,7
18,7,5,7,15
18,7,6,0,0
18,7,6,2,4
18,7,6,4,4
18,7,6,5,31
18,7,6,6,4
18,7,6,7,0
18,7,7,0,0
18,7,7,1,0
18,7,7,2,19
18,7,7,3,0
18,7,7,4,0
18,7,7,5,4
18,7,7,6,15
18,7,7,7,0
19,7,0,0,0
19,7,0,1,0
19,7,0,5,0
19,7,0,6,0
19,7,0,7,0
19,7,1,3,0
19,7,1,4,0
19,7,1,5,0
19,7,1,6,0
19,7,2,0,0
19,7,2,1,0
19,7,2,2,0
19,7,2,3,0
19,7,2,4,4
19,7,3,1,0
19,7,4,1,0
19,7,4,3,0
19,7,4,6,0
19,7,5,1,0
19,7,5,5,0
19,7,5,7,0
19,7,6,1,0
19,7,6,2,0
19,7,6,4,0
19,7,6,5,0
19,7,6,6,0
19,7,7,0,0
19,7,7,1,0
19,7,7,2,0
19,7,7,3,0
19,7,7,4,0
19,7,7,5,0
19,7,7,6,0
19,7,7,7,0
20,7,0,0,0
20,7,0,1,0
20,7,0,2,0
20,7,0,4,0
20,7,0,5,0
20,7,0,6,0
20,7,1,1,0
20,7,1,2,0
20,7,1,3,0
20,7,1,4,0
20,7,1,5,0
20,7,1,7,0
20,7,2,1,0
20,7,2,3,0
20,7,2,5,0
20,7,2,6,0
20,7,2,7,0
20,7,3,0,0
20,7,3,1,0
20,7,3,2,0
20,7,3,3,0
20,7,3,4,0
20,7,3,5,0
20,7,3,7,0
20,7,4,2,0
20,7,4,3,0
20,7,4,5,0
20,7,5,0,0
20,7,5,6,0
20,7,6,0,0
20,7,6,1,0
20,7,6,3,4
20,7,7,0,0
20,7,7,1,0
20,7,7,2,0
20,7,7,3,0
20,7,7,5,0
20,7,7,6,0
20,7,7,7,0
21,7,0,3,12
21,7,0,6,12
21,7,0,7,24
21,7,1,0,0
21,7,1,1,4
21,7,1,2,7
21,7,1,7,24
21,7,2,0,0
21,7,2,1,0
21,7,2,2,7
21,7,2,5,7
21,7,2,7,24
21,7,3,2,4
21,7,3,5,34
21,7,3,6,12
21,7,4,0,0
21,7,4,1,0
21,7,4,2,0
21,7,4,5,89
21,7,4,6,4
21,7,5,1,0
21,7,5,3,0
21,7,5,5,4
21,7,6,1,0
21,7,6,3,15
21,7,6,5,7
21,7,6,6,4
21,7,7,1,0
21,7,7,2,0
21,7,7,3,0
21,7,7,5,0
21,7,7,7,4
22,7,0,3,0
22,7,0,5,4
22,7,0,7,0
22,7,1,0,0
22,7,1,1,4
22,7,1,3,4
22,7,1,4,0
22,7,1,7,7
22,7,2,2,4
22,7,2,4,19
22,7,2,5,27
22,7,2,7,12
22,7,3,0,0
22,7,3,2,15
22,7,3,4,7
22,7,3,5,15
22,7,3,7,19
22,7,4,7,12
22,7,5,4,4
22,7,5,5,15
22,7,5,6,0
22,7,6,4,0
22,7,6,5,0
22,7,6,6,0
22,7,6,7,0
22,7,7,0,0
22,7,7,2,0
22,7,7,3,0
22,7,7,5,4
22,7,7,7,4
23,7,0,1,0
23,7,0,2,0
23,7,0,4,7
23,7,0,5,4
23,7,0,6,0
23,7,1,0,0
23,7,1,1,7
23,7,1,2,0
23,7,1,3,0
23,7,1,6,0
23,7,1,7,7
23,7,2,2,0
23,7,2,6,7
23,7,3,0,0
23,7,3,2,0
23,7,3,4,0
23,7,3,5,4
23,7,3,7,0
23,7,4,0,0
23,7,4,1,0
23,7,4,2,0
23,7,4,3,7
23,7,4,4,7
23,7,5,1,0
23,7,5,2,0
23,7,5,3,0
23,7,6,0,0
23,7,6,2,7
23,7,6,3,0
23,7,6,7,4
23,7,7,0,0
23,7,7,1,0
23,7,7,3,0
23,7,7,6,12
0,8,0,1,0
0,8,0,2,0
0,8,0,3,0
0,8,0,6,0
0,8,1,4,0
0,8,1,5,0
0,8,1,6,0
0,8,1,7,15
0,8,2,1,0
0,8,2,4,4
0,8,2,5,12
0,8,2,7,7
0,8,3,0,0
0,8,3,4,12
0,8,3,5,0
0,8,4,0,0
0,8,4,1,0
0,8,4,3,4
0,8,4,4,0
0,8,4,5,15
0,8,5,0,0
0,8,5,1,0
0,8,5,2,0
0,8,5,4,0
0,8,6,0,0
0,8,6,1,0
0,8,6,2,0
0,8,6,3,0
0,8,6,6,0
0,8,7,0,0
0,8,7,1,0
0,8,7,2,0
0,8,7,4,0
0,8,7,7,0
1,8,0,0,0
1,8,0,4,0
1,8,0,7,0
1,8,1,4,0
1,8,1,5,12
1,8,1,6,0
1,8,2,0,0
1,8,2,1,0
1,8,2,2,0
1,8,2,3,0
1,8,2,4,0
1,8,2,6,0
1,8,3,0,0
1,8,3,1,0
1,8,3,2,0
1,8,3,3,84
1,8,3,4,0
1,8,3,6,19
1,8,3,7,4
1,8,4,2,0
1,8,4,3,0
1,8,4,4,7
1,8,4,6,0
1,8,5,0,0
1,8,5,3,0
1,8,5,4,0
1,8,5,5,0
1,8,5,7,0
1,8,6,1,0
1,8,6,3,0
1,8,6,6,0
1,8,7,0,0
1,8,7,1,0
1,8,7,2,0
1,8,7,3,0
1,8,7,4,0
1,8,7,6,0
1,8,7,7,0
2,8,0,0,0
2,8,0,1,0
2,8,0,6,0
2,8,0,7,4
2,8,1,0,0
2,8,1,1,0
2,8,1,4,0
2,8,1,7,0
2,8,2,1,0
2,8,2,2,4
2,8,2,4,0
2,8,2,6,12
2,8,3,1,0
2,8,3,3,24
2,8,3,4,4
2,8,3,5,4
2,8,3,7,4
2,8,4,0,0
2,8,4,1,0
2,8,4,2,0
2,8,4,3,0
2,8,4,4,4
2,8,4,5,0
2,8,4,6,4
2,8,4,7,12
2,8,5,0,0
2,8,5,5,0
2,8,6,0,0
2,8,6,1,0
2,8,6,4,0
2,8,6,7,0
2,8,7,0,0
2,8,7,1,0
2,8,7,2,0
2,8,7,4,15
2,8,7,5,0
2,8,7,6,15
3,8,0,0,0
3,8,0,1,0
3,8,0,2,0
3,8,0,4,0
3,8,0,5,4
3,8,0,6,12
3,8,1,0,0
3,8,1,2,0
3,8,1,6,15
3,8,2,3,4
3,8,2,5,7
3,8,2,6,0
3,8,2,7,0
3,8,3,0,0
3,8,3,1,0
3,8,3,2,4
3,8,3,6,31
3,8,3,7,0
3,8,4,0,0
3,8,4,2,0
3,8,4,5,0
3,8,4,7,0
3,8,5,1,0
3,8,5,2,0
3,8,5,3,7
3,8,5,7,4
3,8,6,0,0
3,8,6,1,0
3,8,6,2,12
3,8,6,3,0
3,8,6,4,120
3,8,6,5,0
3,8,6,6,0
3,8,7,0,0
3,8,7,2,0
3,8,7,3,0
3,8,7,5,0
3,8,7,6,0
3,8,7,7,0
4,8,0,0,0
4,8,0,1,12
4,8,0,2,7
4,8,0,3,4
4,8,0,4,4
4,8,0,5,19
4,8,1,0,0
4,8,1,1,0
4,8,1,2,12
4,8,1,6,12
4,8,1,7,0
4,8,2,1,4
4,8,2,2,4
4,8,2,3,0
4,8,2,4,0
4,8,2,5,15
4,8,2,7,0
4,8,3,0,0
4,8,3,1,7
4,8,3,3,4
4,8,3,5,7
4,8,3,7,0
4,8,4,0,0
4,8,4,1,0
4,8,4,3,7
4,8,4,5,34
4,8,4,7,4
4,8,5,0,0
4,8,5,2,0
4,8,5,3,0
4,8,5,4,0
4,8,5,5,7
4,8,5,7,15
4,8,6,0,0
4,8,6,1,0
4,8,6,2,7
4,8,6,5,0
4,8,7,2,0
4,8,7,3,0
4,8,7,4,0
4,8,7,5,0
4,8,7,7,0
5,8,0,0,0
5,8,0,3,12
5,8,0,4,7
5,8,0,5,19
5,8,0,7,15
5,8,1,0,0
5,8,1,2,0
5,8,1,3,4
5,8,1,5,12
5,8,1,6,12
5,8,1,7,7
5,8,2,0,0
5,8,2,1,0
5,8,2,5,31
5,8,3,0,0
5,8,3,3,12
5,8,3,6,24
5,8,4,1,4
5,8,4,2,0
5,8,4,4,4
5,8,4,6,4
5,8,4,7,4
5,8,5,0,0
5,8,5,1,0
5,8,5,3,4
5,8,5,4,4
5,8,5,7,7
5,8,6,0,0
5,8,6,1,0
5,8,6,2,0
5,8,6,3,0
5,8,7,0,0
5,8,7,1,0
5,8,7,2,0
5,8,7,3,0
6,8,0,1,0
6,8,0,2,15
6,8,0,4,19
6,8,0,5,12
6,8,0,6,19
6,8,1,0,0
6,8,1,2,4
6,8,1,3,34
6,8,1,7,24
6,8,2,1,0
6,8,2,3,15
6,8,2,4,4
6,8,2,6,4
6,8,2,7,24
6,8,3,0,0
6,8,3,2,4
6,8,3,4,7
6,8,4,0,0
6,8,4,1,0
6,8,4,2,0
6,8,4,5,19
6,8,4,7,4
6,8,5,1,0
6,8,5,2,0
6,8,5,3,0
6,8,5,5,24
6,8,5,6,4
6,8,6,0,0
6,8,6,2,0
6,8,6,3,0
6,8,6,7,0
6,8,7,1,0
6,8,7,3,4
6,8,7,4,12
6,8,7,7,4
7,8,0,1,4
7,8,0,2,43
7,8,0,3,27
7,8,0,5,31
7,8,0,7,12
7,8,1,0,0
7,8,1,1,0
7,8,1,2,12
7,8,1,3,7
7,8,1,6,7
7,8,1,7,15
7,8,2,0,0
7,8,2,1,0
7,8,2,6,27
7,8,2,7,24
7,8,3,0,0
7,8,3,3,19
7,8,3,5,31
7,8,3,6,19
7,8,3,7,31
7,8,4,1,12
7,8,4,3,38
7,8,4,5,46
7,8,4,6,15
7,8,4,7,31
7,8,5,1,0
7,8,5,3,4
7,8,5,4,7
7,8,5,6,7
7,8,6,0,0
7,8,6,3,4
7,8,6,6,4
7,8,6,7,4
7,8,7,0,0
7,8,7,3,7
7,8,7,4,0
7,8,7,6,4
7,8,7,7,0
8,8,0,0,7
8,8,0,2,7
8,8,0,3,38
8,8,0,4,15
8,8,0,5,27
8,8,0,6,24
8,8,1,0,0
8,8,1,2,15
8,8,1,3,27
8,8,1,6,15
8,8,1,7,15
8,8,2,0,0
8,8,2,3,15
8,8,2,4,15
8,8,2,5,43
8,8,2,6,34
8,8,2,7,46
8,8,3,0,0
8,8,3,1,15
8,8,3,2,4
8,8,3,3,24
8,8,3,4,19
8,8,3,5,31
8,8,3,7,38
8,8,4,1,7
8,8,4,2,0
8,8,4,4,12
8,8,4,6,15
8,8,5,0,0
8,8,5,2,7
8,8,5,3,0
8,8,5,4,15
8,8,5,5,27
8,8,5,6,7
8,8,6,0,0
8,8,6,1,0
8,8,6,4,4
8,8,6,5,4
8,8,6,7,4
8,8,7,1,0
8,8,7,2,0
8,8,7,3,0
8,8,7,4,0
8,8,7,6,7
8,8,7,7,0
9,8,0,0,0
9,8,0,4,15
9,8,0,5,24
9,8,0,6,24
9,8,0,7,7
9,8,1,0,0
9,8,1,2,7
9,8,1,3,15
9,8,1,4,7
9,8,1,5,19
9,8,1,7,19
9,8,2,0,0
9,8,2,2,24
9,8,2,4,43
9,8,2,6,24
9,8,2,7,34
9,8,3,0,7
9,8,3,1,0
9,8,3,3,27
9,8,3,4,27
9,8,3,5,31
9,8,4,1,15
9,8,4,2,0
9,8,4,3,31
9,8,5,1,0
9,8,5,2,0
9,8,5,5,15
9,8,5,6,7
9,8,6,1,0
9,8,6,2,19
9,8,6,4,0
9,8,6,7,0
9,8,7,0,0
9,8,7,4,7
9,8,7,5,7
9,8,7,6,0
10,8,0,0,4
10,8,0,1,7
10,8,0,2,27
10,8,0,3,34
10,8,0,4,19
10,8,0,7,38
10,8,1,0,0
10,8,1,1,0
10,8,1,3,27
10,8,1,4,7
10,8,1,5,34
10,8,2,0,0
10,8,2,3,24
10,8,2,4,34
10,8,2,5,34
10,8,2,7,27
10,8,3,1,4
10,8,3,2,7
10,8,3,7,19
10,8,4,0,0
10,8,4,1,7
10,8,4,3,19
10,8,4,4,15
10,8,4,6,7
10,8,5,0,0
10,8,5,5,24
10,8,5,7,24
10,8,6,1,0
10,8,6,2,0
10,8,6,3,0
10,8,6,7,7
10,8,7,0,0
10,8,7,1,0
10,8,7,2,4
10,8,7,4,0
10,8,7,6,0
10,8,7,7,0
11,8,0,3,12
11,8,0,4,7
11,8,0,6,12
11,8,0,7,24
11,8,1,1,0
11,8,1,5,24
11,8,1,6,7
11,8,2,3,50
11,8,2,5,12
11,8,3,0,0
11,8,3,3,46
11,8,3,6,27
11,8,4,0,0
11,8,4,5,15
11,8,4,7,58
11,8,5,1,0
11,8,5,3,0
11,8,5,5,24
11,8,5,6,15
11,8,5,7,15
11,8,6,3,7
11,8,6,4,12
11,8,6,5,4
11,8,6,6,0
11,8,6,7,7
11,8,7,0,0
11,8,7,1,0
11,8,7,2,0
11,8,7,3,4
11,8,7,4,0
12,8,0,0,4
12,8,0,1,0
12,8,0,5,34
12,8,0,6,27
12,8,1,0,0
12,8,1,1,0
12,8,1,4,4
12,8,1,6,19
12,8,1,7,46
12,8,2,2,19
12,8,2,5,50
12,8,2,6,58
12,8,3,1,19
12,8,3,2,0
12,8,3,3,24
12,8,3,4,46
12,8,3,7,53
12,8,4,0,0
12,8,4,2,0
12,8,4,3,12
12,8,4,4,43
12,8,4,6,19
12,8,5,0,0
12,8,5,1,0
12,8,5,3,0
12,8,5,4,27
12,8,5,5,27
12,8,5,7,46
12,8,6,0,0
12,8,6,1,0
12,8,6,2,0
12,8,6,3,4
12,8,6,4,12
12,8,6,7,19
12,8,7,0,0
12,8,7,1,0
12,8,7,3,0
12,8,7,4,12
12,8,7,5,15
13,8,0,1,0
13,8,0,3,43
13,8,0,4,19
13,8,0,5,27
13,8,1,3,19
13,8,1,5,24
13,8,2,1,0
13,8,2,2,19
13,8,2,3,43
13,8,2,4,62
13,8,2,6,53
13,8,2,7,27
13,8,3,3,24
13,8,3,5,27
13,8,3,6,43
13,8,3,7,31
13,8,4,0,0
13,8,4,3,15
13,8,4,5,43
13,8,4,6,27
13,8,5,0,0
13,8,5,4,15
13,8,5,7,38
13,8,6,0,0
13,8,6,1,0
13,8,6,2,4
13,8,6,4,0
13,8,7,0,0
13,8,7,1,0
14,8,0,2,19
14,8,0,3,46
14,8,0,4,12
14,8,0,6,24
14,8,0,7,62
14,8,1,1,4
14,8,1,2,31
14,8,1,4,15
14,8,1,5,38
14,8,1,6,24
14,8,2,2,12
14,8,2,3,24
14,8,2,4,77
14,8,2,6,72
14,8,2,7,24
14,8,3,0,4
14,8,3,1,12
14,8,3,4,7
14,8,3,7,31
14,8,4,0,7
14,8,4,2,0
14,8,4,4,15
14,8,5,0,0
14,8,5,1,0
14,8,5,2,4
14,8,5,6,19
14,8,5,7,12
14,8,6,0,0
14,8,6,4,4
14,8,6,5,15
14,8,7,1,0
14,8,7,2,0
14,8,7,7,19
15,8,0,0,19
15,8,0,2,43
15,8,0,6,19
15,8,1,1,0
15,8,1,3,69
15,8,1,4,53
15,8,1,5,81
15,8,1,6,15
15,8,2,0,0
15,8,2,1,0
15,8,2,2,24
15,8,2,7,31
15,8,3,1,7
15,8,3,3,19
15,8,3,4,27
15,8,3,6,50
15,8,4,1,12
15,8,4,2,0
15,8,4,3,31
15,8,4,4,12
15,8,4,5,43
15,8,4,6,15
15,8,5,1,0
15,8,5,2,4
15,8,5,3,15
15,8,5,4,0
15,8,5,6,19
15,8,6,1,0
15,8,6,4,12
15,8,6,5,4
15,8,6,6,0
15,8,6,7,24
15,8,7,1,0
15,8,7,2,0
15,8,7,4,0
16,8,0,0,0
16,8,0,3,53
16,8,0,5,53
16,8,0,6,12
16,8,0,7,24
16,8,1,0,7
16,8,1,1,12
16,8,1,2,12
16,8,1,5,31
16,8,1,7,24
16,8,2,1,31
16,8,2,5,31
16,8,2,6,50
16,8,2,7,24
16,8,3,2,31
16,8,3,3,31
16,8,3,6,24
16,8,4,2,0
16,8,4,3,34
16,8,4,4,7
16,8,4,5,34
16,8,4,6,27
16,8,5,0,0
16,8,6,2,31
16,8,6,3,4
16,8,6,4,7
16,8,6,6,31
16,8,6,7,0
16,8,7,1,0
16,8,7,2,0
16,8,7,3,4
16,8,7,4,19
16,8,7,7,4
17,8,0,0,0
17,8,0,2,28
17,8,0,3,33
17,8,0,4,45
17,8,0,6,33
17,8,1,3,73
17,8,1,4,8
17,8,2,0,0
17,8,2,1,0
17,8,2,2,5
17,8,2,5,28
17,8,2,6,12
17,8,2,7,53
17,8,3,0,0
17,8,3,2,5
17,8,3,3,33
17,8,3,4,40
17,8,3,5,25
17,8,3,6,85
17,8,3,7,20
17,8,4,0,0
17,8,4,3,20
17,8,4,4,25
17,8,4,5,33
17,8,5,1,16
17,8,5,2,0
17,8,5,4,25
17,8,5,5,16
17,8,5,6,36
17,8,6,0,0
17,8,6,1,12
17,8,6,4,5
17,8,6,5,33
17,8,6,6,0
17,8,7,0,0
17,8,7,1,0
17,8,7,2,0
17,8,7,4,20
17,8,7,5,5
17,8,7,7,5
18,8,0,0,0
18,8,0,4,20
18,8,0,5,20
18,8,0,6,25
18,8,0,7,33
18,8,1,0,0
18,8,1,1,5
18,8,1,2,20
18,8,1,3,61
18,8,1,5,25
18,8,1,6,28
18,8,1,7,40
18,8,2,1,0
18,8,2,4,53
18,8,2,6,28
18,8,3,0,0
18,8,3,1,0
18,8,3,2,0
18,8,3,5,56
18,8,3,7,25
18,8,4,1,8
18,8,4,2,0
18,8,4,3,25
18,8,4,7,40
18,8,5,0,0
18,8,5,1,0
18,8,5,5,81
18,8,5,6,5
18,8,5,7,12
18,8,6,1,0
18,8,6,6,8
18,8,6,7,25
18,8,7,0,5
18,8,7,1,0
18,8,7,3,0
18,8,7,4,0
18,8,7,5,8
18,8,7,7,0
19,8,0,0,0
19,8,0,1,8
19,8,0,2,12
19,8,0,6,12
19,8,1,1,0
19,8,1,3,28
19,8,1,4,5
19,8,2,0,0
19,8,2,2,0
19,8,2,6,56
19,8,2,7,61
