time,row,col,demand
289,7,3,0
132,3,5,70
314,2,6,206
45,7,3,0
338,0,3,44
8,5,3,3
580,3,0,0
102,0,6,0
660,5,7,0
573,2,3,194
725,0,2,132
278,5,4,5
380,1,4,107
376,4,5,57
600,3,1,0
344,0,2,0
41,0,3,129
606,4,6,18
108,7,5,6
474,1,4,61
506,1,3,99
451,0,5,33
344,4,5,0
504,1,4,53
479,2,6,870
33,5,1,0
459,1,6,82
335,6,0,0
308,0,6,132
6,7,4,0
688,0,0,12
500,7,0,0
422,0,6,82
683,1,2,12
453,3,7,53
503,3,7,36
400,6,2,0
411,1,6,149
471,1,6,56
701,5,4,35
106,0,7,4
582,3,3,61
484,3,4,59
58,6,7,109
696,2,4,303
689,0,4,0
104,5,5,4
98,2,0,4
662,3,2,20
150,6,4,0
471,7,6,27
72,2,7,32
389,5,0,0
11,5,3,0
667,1,0,12
486,7,7,0
630,3,4,19
496,4,5,131
626,5,0,0
668,1,0,0
526,5,1,0
232,3,3,21
3,6,2,0
355,4,5,87
167,0,0,0
228,6,3,0
597,3,7,149
720,2,2,259
508,3,7,47
115,5,3,6
292,5,0,0
429,2,5,156
679,3,3,12
454,2,6,91
711,3,2,0
280,3,4,23
453,4,7,33
354,0,5,81
465,1,6,0
717,4,7,35
500,3,3,131
332,7,7,10
146,4,6,11
223,7,0,0
171,2,4,0
4,0,6,0
607,7,4,0
463,5,1,0
479,2,3,172
501,6,5,50
520,4,1,0
486,2,1,0
702,0,4,268
551,6,7,15
188,6,6,0
691,7,0,0
650,5,4,31
400,7,3,0
287,6,0,0
504,5,6,372
425,2,3,55
621,2,0,0
310,4,2,141
699,7,0,0
129,2,2,76
694,1,0,0
562,0,4,0
213,2,4,76
714,4,7,112
283,7,4,5
192,4,7,20
518,7,0,0
51,1,5,3
480,3,5,485
370,6,7,0
48,3,2,12
116,4,7,56
478,6,5,13
74,6,3,0
62,7,5,6
355,7,2,0
703,6,1,0
51,2,6,12
211,1,4,40
121,2,1,0
190,3,3,19
12,7,3,0
9,5,3,33
90,3,2,10
170,2,0,0
644,5,7,67
693,3,1,140
285,3,1,0
444,0,7,13
531,1,4,49
471,5,3,8
14,7,7,0
137,3,5,1094
403,5,6,53
341,0,3,37
35,6,2,0
537,2,2,0
652,0,2,51
459,3,5,77
10,6,2,0
547,4,0,0
283,3,7,18
526,6,3,61
129,7,2,0
498,6,3,36
630,2,3,60
130,4,7,122
199,4,7,0
366,6,3,7
211,5,0,0
366,7,1,0
606,3,6,139
103,2,2,10
35,4,2,9
310,3,6,324
394,1,3,7
215,2,3,68
592,4,7,78
599,4,1,17
233,7,4,0
567,2,7,74
127,0,6,0
192,4,0,0
332,0,0,10
241,3,6,31
3,3,0,0
253,4,0,0
529,1,3,71
424,1,5,132
640,7,3,0
213,6,0,0
152,0,3,44
315,7,7,0
464,4,5,13
710,5,0,0
452,1,4,53
128,1,3,87
177,2,6,12
95,5,3,4
377,2,6,170
379,7,1,0
676,7,5,12
719,3,3,156
94,7,7,16
43,0,3,161
177,1,1,0
79,6,2,0
525,5,4,61
246,0,6,0
604,7,4,36
232,2,2,26
175,0,7,24
442,5,3,0
82,1,0,6
38,6,6,37
720,4,5,141
225,7,5,0
255,6,5,27
534,6,0,0
454,3,2,8
415,1,3,19
455,2,2,25
94,5,2,0
577,0,6,254
48,7,7,0
401,6,0,0
307,6,3,6
411,5,4,43
683,3,2,12
449,1,0,0
295,4,6,6
357,7,2,0
208,2,3,177
18,2,2,27
305,1,5,68
409,6,2,7
503,0,4,240
194,5,7,20
51,6,5,0
708,0,1,13
76,5,7,0
697,0,5,238
153,6,4,142
513,2,3,9
28,2,1,0
118,0,0,6
245,7,3,5
344,6,0,0
305,0,7,40
362,0,6,358
294,4,0,30
293,2,1,0
383,6,6,192
234,6,6,0
400,6,6,7
355,2,3,64
366,5,7,17
696,6,3,0
546,7,6,9
260,3,5,103
74,4,6,4
18,1,3,55
437,5,2,25
341,7,5,0
338,7,3,6
556,3,3,42
316,3,5,97
604,5,3,0
468,4,0,0
587,2,0,0
165,0,0,32
461,6,3,0
483,4,0,0
197,5,1,0
235,7,5,0
244,3,1,0
213,5,2,12
628,4,3,164
193,0,0,0
22,1,6,131
150,0,2,0
137,7,1,0
715,7,5,13
579,7,0,0
589,1,2,34
730,6,1,0
639,3,3,30
583,7,7,0
501,3,0,0
719,1,4,22
137,1,6,275
549,4,7,169
552,6,0,0
324,5,6,6
420,4,2,0
707,0,4,35
471,2,0,0
240,0,4,39
583,2,0,0
156,5,5,103
127,4,3,0
230,1,1,0
728,6,1,0
529,3,6,304
289,5,1,0
702,4,7,169
487,5,3,0
435,2,3,111
233,6,3,0
59,3,1,42
627,4,7,37
299,3,2,0
291,6,4,0
201,6,0,0
246,5,0,0
308,3,4,58
379,5,3,79
387,7,5,18
171,3,0,0
72,0,1,0
107,0,3,13
28,6,6,0
371,6,5,0
40,3,5,215
290,1,5,0
213,0,0,36
683,1,3,0
217,6,1,0
10,7,6,3
80,6,6,0
372,0,3,107
713,5,4,0
345,1,7,0
475,4,5,61
128,2,7,56
149,7,1,0
438,0,0,25
579,0,0,0
139,5,3,101
654,4,6,31
654,0,1,0
645,1,6,67
602,0,1,11
136,0,7,170
18,0,1,30
479,1,0,0
583,4,7,27
76,3,2,0
204,3,5,48
626,4,2,0
511,0,4,0
156,4,5,96
368,1,4,0
434,1,6,66
612,7,6,28
60,2,4,262
97,6,5,13
415,4,5,12
710,4,4,22
668,6,2,0
689,4,3,0
450,3,0,13
534,0,4,9
268,3,1,47
539,6,2,0
634,3,3,11
380,7,4,46
726,5,0,0
344,2,5,10
639,4,1,37
370,0,7,7
24,6,1,3
674,6,3,21
716,2,1,0
336,1,1,0
729,0,3,104
658,6,7,0
180,3,6,24
513,7,6,0
571,2,1,0
241,1,0,0
654,2,5,20
472,7,7,0
288,7,1,0
725,5,7,250
543,2,5,249
172,0,6,12
455,7,4,0
503,6,7,8
634,2,1,0
358,6,6,152
504,1,6,1027
248,3,3,5
114,6,6,4
300,5,1,0
546,4,2,0
444,2,5,8
519,3,0,23
457,4,5,90
250,5,5,17
500,4,1,8
379,4,2,0
603,6,2,18
423,7,3,0
227,2,3,5
31,1,4,0
219,3,6,16
723,2,7,141
244,3,6,14
463,0,2,0
416,0,5,12
49,4,1,15
719,5,1,0
612,0,7,11
539,1,5,25
129,2,5,233
286,6,7,9
717,6,5,43
162,0,5,238
83,7,1,0
47,4,6,46
56,7,1,0
217,4,3,34
86,2,7,199
249,4,4,0
647,0,3,97
69,5,3,0
371,3,0,0
308,7,1,0
326,3,3,160
68,4,4,94
206,4,3,16
72,7,7,4
425,5,4,31
241,4,4,58
163,5,7,117
132,7,3,0
428,3,1,7
130,4,5,139
707,0,7,125
348,0,2,17
519,4,3,67
667,3,5,153
711,4,3,0
54,0,2,6
243,0,0,0
425,7,6,7
348,7,4,0
550,3,3,80
203,5,5,8
423,1,2,106
607,7,0,0
87,5,4,22
640,4,7,60
491,7,7,0
408,4,2,0
468,5,4,8
210,5,1,5
455,3,3,73
570,0,0,26
525,2,0,0
605,5,0,0
670,7,0,0
608,0,7,11
722,1,2,309
376,0,0,28
101,1,2,6
702,2,5,618
657,5,5,0
560,4,1,0
179,2,5,15
174,3,0,0
14,1,5,58
338,2,6,183
132,4,1,4
599,7,0,0
397,1,6,83
605,5,2,0
436,6,7,20
535,1,0,0
241,7,1,0
400,3,4,71
16,4,2,0
526,4,6,486
239,6,1,0
18,6,2,0
185,6,2,0
318,5,5,6
230,4,7,13
26,6,3,3
623,5,7,57
662,6,7,20
483,5,4,45
329,1,2,71
360,4,0,0
620,0,0,11
590,7,0,0
400,0,1,11
713,1,2,0
371,7,0,0
485,1,1,0
278,7,0,0
513,3,5,0
628,3,7,67
537,6,6,0
666,7,6,12
549,7,6,9
102,2,3,17
517,7,4,9
301,0,6,43
561,5,6,0
83,5,2,0
412,1,7,51
404,7,1,0
106,7,4,0
634,1,7,11
389,6,3,0
428,1,4,43
709,7,2,0
310,2,6,490
308,5,2,0
435,5,0,0
283,3,6,41
652,4,7,12
542,1,3,120
146,1,6,7
639,2,6,37
722,7,1,0
143,3,2,7
596,6,3,10
67,3,1,15
610,2,2,11
97,7,3,0
431,3,1,43
492,2,5,28
92,3,7,120
576,1,5,650
309,3,0,0
574,6,4,10
668,2,2,71
592,4,6,88
637,3,7,19
628,3,0,0
360,1,1,7
237,5,7,29
354,1,2,27
660,1,2,20
459,3,0,0
494,0,5,100
321,3,2,0
729,2,0,0
385,1,5,131
15,4,1,5
610,0,5,0
91,0,1,6
301,2,3,138
268,2,7,9
694,5,0,0
87,5,7,12
422,4,6,19
28,3,6,0
72,6,6,4
726,0,7,2137
155,3,6,110
327,6,2,0
245,5,1,0
75,2,1,0
348,7,7,10
76,3,6,4
147,5,1,0
592,6,1,0
27,5,1,0
431,7,2,7
354,0,7,125
372,4,6,46
534,3,5,49
195,1,4,16
440,3,4,58
667,6,2,0
597,0,0,61
181,1,7,24
335,4,0,6
368,4,0,0
549,0,5,319
663,1,1,12
144,1,5,25
81,1,1,0
100,4,7,6
694,0,3,247
362,3,5,255
227,1,4,5
190,4,2,0
714,0,6,22
662,6,2,0
475,6,4,0
442,4,3,25
624,2,1,0
73,2,0,0
716,0,4,112
79,2,2,10
660,2,0,0
686,6,6,0
511,4,1,15
386,3,1,7
334,7,7,26
403,0,1,0
103,4,0,0
395,2,0,0
41,0,7,378
495,0,0,0
427,6,2,0
405,1,2,37
45,7,7,3
530,7,2,0
405,7,1,0
125,0,5,0
673,3,4,86
663,2,7,470
36,3,2,6
675,2,2,119
411,3,0,0
691,0,5,0
338,2,5,146
516,0,2,15
80,7,0,0
683,5,3,0
624,5,3,0
231,5,4,0
563,4,0,0
533,2,5,31
212,0,5,76
100,1,1,0
716,3,3,78
312,2,4,139
391,5,1,0
376,6,3,17
290,0,4,0
260,0,3,75
431,4,0,12
263,4,3,62
614,6,7,11
169,7,7,0
116,2,2,137
91,2,2,51
323,3,6,0
649,5,3,0
585,5,3,0
628,2,6,175
591,1,7,230
284,3,5,9
687,1,5,0
497,6,4,8
333,6,7,0
557,2,0,0
185,3,1,4
693,3,7,107
27,5,5,0
633,4,3,0
315,1,0,0
180,5,1,0
183,5,5,27
700,6,2,0
605,0,6,82
135,7,4,17
141,7,0,0
236,7,0,0
634,2,5,0
554,4,1,0
131,5,3,24
691,2,7,12
320,6,4,0
654,0,6,51
203,2,1,5
622,1,6,57
573,0,0,0
689,1,7,0
458,7,3,0
351,2,3,102
140,3,2,11
731,3,2,82
685,1,6,41
333,3,3,61
233,4,1,0
18,6,1,0
640,1,3,11
689,7,7,0
224,2,3,5
527,5,1,0
89,5,7,114
731,0,2,132
307,1,1,19
379,3,2,7
595,2,7,105
90,1,7,79
100,0,7,4
634,7,4,0
693,3,6,247
262,3,5,89
330,0,6,273
247,1,5,14
359,0,1,21
721,7,3,59
120,1,0,0
167,2,6,757
564,1,0,0
530,0,0,9
555,1,1,16
546,7,7,0
454,5,5,86
527,5,5,143
539,5,1,9
194,6,7,33
243,4,1,14
350,4,0,0
404,7,4,0
521,0,1,9
595,0,2,34
310,5,5,157
563,5,6,0
87,0,5,509
337,5,2,0
638,7,1,0
505,6,0,0
243,0,4,17
154,4,5,110
273,3,6,14
433,7,7,8
681,2,1,0
185,1,5,34
720,1,7,132
114,3,6,40
304,0,1,6
492,6,7,8
257,3,0,0
402,6,6,7
99,3,1,13
173,5,6,0
450,1,7,53
398,6,2,0
345,7,7,0
402,2,2,48
541,6,0,0
215,1,7,28
165,2,3,139
310,0,7,215
26,1,4,3
643,7,1,0
423,6,0,0
510,2,3,29
123,5,2,0
67,5,7,385
338,7,0,0
149,3,0,0
553,4,4,84
629,1,5,60
124,0,0,0
537,4,5,0
398,5,4,7
604,7,3,0
681,6,5,12
35,5,3,11
352,2,6,162
472,4,3,21
538,2,5,0
280,7,1,0
462,6,5,13
368,4,7,0
648,5,7,141
243,0,1,14
435,0,1,8
647,7,7,37
183,6,7,4
363,4,2,0
142,1,4,28
228,0,7,8
670,3,5,1376
552,2,7,135
324,2,2,16
123,7,3,0
158,2,6,359
356,4,0,6
289,1,7,30
557,3,0,0
152,6,6,7
11,6,4,3
60,0,6,162
488,6,1,8
220,6,6,5
728,4,1,132
535,0,7,0
514,6,1,0
584,6,1,0
170,7,2,0
503,4,5,245
643,1,6,67
561,2,3,10
565,6,6,10
700,3,4,303
724,5,4,36
222,4,1,0
632,2,4,0
467,6,3,0
225,6,3,0
552,7,7,0
195,7,5,5
668,4,6,345
202,2,4,12
470,2,2,48
200,6,4,0
515,2,5,0
590,4,5,122
380,4,4,74
691,3,3,0
614,2,6,18
244,4,7,14
179,7,5,0
663,7,2,0
355,4,1,17
650,5,6,90
487,4,3,64
727,3,2,132
636,5,1,0
655,0,1,0
101,3,7,0
241,5,4,27
350,3,4,91
597,3,2,34
712,0,2,0
13,0,2,90
35,7,0,0
484,1,5,28
703,4,7,35
430,2,0,0
641,2,6,116
405,5,1,0
211,0,4,53
43,0,6,1370
172,1,6,12
662,4,2,0
629,3,3,78
336,1,7,173
199,2,3,0
218,2,3,37
668,2,5,204
606,5,5,28
646,2,3,157
234,5,1,0
30,5,3,0
1,5,2,0
692,3,4,0
578,4,2,0
593,0,3,159
654,5,1,0
300,7,2,0
102,2,6,0
329,2,1,10
384,1,6,692
281,1,7,18
439,2,6,25
421,6,5,7
60,3,6,49
167,7,7,23
125,4,0,0
500,0,6,231
224,4,0,0
631,5,0,0
176,2,1,0
627,5,5,37
727,4,3,1402
672,2,6,1058
618,2,6,57
146,0,3,18
127,2,7,0
446,4,4,86
346,0,0,0
80,3,1,0
280,6,4,14
52,5,2,0
143,2,1,4
445,4,7,53
731,1,5,154
130,1,7,188
247,5,1,0
377,0,6,220
508,1,3,91
429,0,4,55
584,1,1,0
181,1,1,0
362,4,5,103
191,7,1,0
426,5,6,55
256,5,5,89
429,0,3,70
149,6,5,0
670,6,7,51
479,4,0,8
587,6,0,0
242,5,2,14
658,2,3,0
139,5,6,579
266,4,0,0
472,6,1,0
330,0,2,20
369,6,7,0
417,2,4,0
647,1,2,205
7,5,5,0
301,4,6,9
289,1,5,49
114,6,0,0
35,4,3,52
628,3,5,108
535,5,0,0
141,2,2,76
91,4,7,38
92,5,0,0
596,7,1,0
426,2,3,55
130,3,3,118
261,3,1,9
312,0,0,10
523,3,6,219
205,5,5,48
310,7,6,43
722,6,3,0
319,3,2,0
323,1,3,10
216,0,1,5
144,7,2,0
543,3,6,120
662,6,1,0
273,0,1,0
425,7,0,0
424,6,0,0
394,6,0,0
540,3,5,15
91,4,6,233
31,0,1,0
633,4,4,0
373,1,5,148
500,1,3,100
460,1,6,34
698,2,2,147
192,5,2,0
646,6,2,0
658,6,4,12
639,1,2,19
480,0,2,28
667,6,1,12
359,3,0,10
533,6,1,0
236,6,6,5
522,5,1,0
533,0,5,55
538,4,1,0
140,1,6,867
28,1,5,6
135,6,2,0
537,5,4,0
363,7,7,7
607,3,7,18
401,5,6,41
672,3,1,12
379,6,7,35
583,7,6,54
591,7,7,0
395,7,7,0
50,4,3,226
448,7,0,0
43,2,4,161
290,6,1,0
294,3,6,34
178,0,4,0
12,2,3,194
53,0,3,3
716,7,3,56
430,2,1,7
83,3,2,16
8,1,6,24
134,4,4,56
351,2,7,146
357,2,4,64
634,6,3,0
622,2,6,121
55,6,2,0
139,3,4,56
401,6,6,37
89,4,2,0
690,6,0,0
312,6,6,10
514,7,5,0
460,5,7,42
82,6,5,146
653,2,7,90
343,6,6,0
40,0,0,3
382,2,3,210
636,7,2,0
511,7,5,0
296,4,0,0
67,4,6,849
319,3,6,16
15,3,7,90
206,5,5,65
82,0,3,304
172,2,7,24
569,6,1,0
254,1,6,36
371,6,7,0
118,6,4,4
98,5,7,20
43,6,5,34
362,4,4,103
385,3,0,11
53,6,5,0
568,7,4,52
174,0,6,0
84,5,4,47
180,7,2,0
438,0,4,20
199,3,7,8
725,6,1,0
293,2,7,40
499,4,0,8
100,2,7,13
485,2,3,22
252,6,3,0
270,3,7,5
188,6,7,12
74,4,3,12
724,2,0,14
109,4,6,10
432,4,4,119
399,1,5,186
148,5,6,0
424,4,1,19
365,0,3,63
533,4,0,0
509,5,0,0
54,1,6,0
296,0,6,0
128,1,0,0
692,4,1,0
238,6,4,5
438,7,6,8
249,3,7,5
170,7,6,0
7,5,6,17
708,6,0,0
82,3,6,120
216,2,2,16
420,3,2,0
57,4,0,0
364,5,5,63
170,6,5,0
215,2,2,16
122,6,7,4
659,0,6,0
528,1,7,184
389,5,5,41
243,4,0,0
508,3,6,91
25,7,7,0
669,3,4,102
310,7,7,55
91,2,4,53
510,3,7,9
266,2,1,0
224,2,7,0
668,0,3,122
280,4,3,41
526,0,5,243
635,2,5,0
601,7,1,0
468,5,6,8
707,2,6,203
154,5,6,37
292,1,2,25
285,5,0,0
237,6,0,0
325,5,6,20
423,5,1,0
622,5,6,11
48,6,7,3
555,1,0,0
631,7,6,0
410,4,3,149
38,7,3,18
236,6,4,0
692,5,6,0
679,1,3,12
166,6,0,0
125,3,6,0
699,5,6,294
45,6,7,14
144,1,6,25
270,1,2,0
474,2,7,82
254,0,2,142
45,6,4,9
138,3,0,7
2,2,6,3
44,4,1,83
566,0,3,94
238,3,1,5
553,4,5,200
117,1,1,10
20,5,2,3
438,0,2,33
93,5,3,28
151,0,2,14
484,4,6,95
229,4,7,5
147,7,4,0
547,0,0,49
465,4,2,0
481,6,6,45
453,4,6,66
107,1,1,0
366,7,7,0
389,7,4,0
107,2,7,17
603,7,7,18
38,0,4,154
332,0,3,51
156,4,7,110
117,4,7,29
698,2,7,99
468,0,0,13
237,5,5,21
690,5,1,0
275,1,2,14
48,6,4,15
287,7,0,0
5,0,4,0
377,0,7,103
65,7,4,9
717,7,4,22
634,0,3,0
25,0,7,9
374,2,5,85
449,2,1,0
526,0,0,0
601,6,2,28
699,5,7,35
577,7,3,0
132,1,5,178
347,4,0,0
406,4,3,96
348,0,7,37
603,4,4,46
356,3,7,10
677,1,7,86
697,4,6,316
200,1,2,0
344,7,6,0
430,1,0,0
434,6,2,20
535,3,4,0
352,3,1,6
386,0,6,335
332,5,6,83
661,3,6,165
352,6,0,0
633,5,6,0
250,2,2,5
134,7,2,0
166,2,3,128
1,7,1,0
718,6,7,35
489,1,0,0
623,3,5,156
517,1,4,61
731,5,2,14
21,1,3,38
328,1,5,109
189,2,5,24
510,0,5,15
150,4,4,7
81,5,7,57
702,1,7,246
98,5,4,13
517,2,7,99
369,4,2,0
370,3,2,0
393,5,5,0
599,3,7,88
566,4,7,26
105,2,0,0
48,4,0,0
482,7,2,0
572,0,3,219
461,1,7,96
338,6,3,0
697,3,6,372
655,1,5,20
270,6,3,0
408,6,2,0
723,7,5,309
613,3,0,0
324,4,2,0
143,6,5,17
711,4,5,0
483,4,4,50
273,6,0,0
32,3,6,40
391,5,4,18
317,2,7,42
179,6,0,0
53,1,1,0
349,3,7,44
296,6,3,0
169,4,0,0
692,4,2,0
577,7,0,0
70,4,0,3
478,2,6,642
35,6,0,0
237,0,3,64
505,7,2,0
369,7,5,0
268,3,3,0
84,4,6,120
506,4,1,0
106,2,0,0
505,7,7,0
21,0,7,333
624,5,5,127
725,1,4,259
341,2,2,27
636,5,5,11
554,1,0,0
693,4,1,12
513,0,2,0
246,3,2,0
240,5,5,44
454,1,4,78
674,3,7,21
464,1,5,8
452,0,4,91
95,6,4,4
620,2,1,18
168,6,1,0
434,6,4,8
443,2,3,0
129,1,4,139
423,1,6,87
594,0,6,237
532,3,1,0
447,6,6,0
477,1,2,48
231,6,2,5
287,1,4,18
527,4,7,67
716,7,0,0
576,7,3,0
199,5,6,0
342,4,4,0
156,0,0,7
35,2,4,435
514,7,3,0
666,5,6,51
262,1,0,5
496,5,2,0
143,5,4,7
119,3,5,46
46,5,5,20
328,6,3,0
616,1,1,0
527,2,0,0
210,7,6,12
371,0,1,0
288,3,4,43
611,4,6,0
4,3,3,11
12,4,5,44
560,2,2,0
230,0,3,37
371,7,4,0
405,1,0,0
303,1,0,0
529,4,7,25
726,6,0,0
185,4,0,0
429,4,0,0
388,7,7,18
323,0,7,0
180,0,7,15
679,0,1,21
652,7,5,20
291,6,3,0
228,2,2,5
577,2,5,450
558,4,6,52
116,5,4,10
119,2,2,17
464,3,5,34
313,1,4,42
366,0,1,39
23,1,0,0
257,2,2,31
558,1,1,0
714,1,7,0
218,7,1,0
177,7,1,0
680,6,1,0
118,0,3,46
624,3,7,164
466,6,0,0
105,0,1,4
608,4,1,0
212,5,7,25
359,7,2,0
142,2,7,28
450,5,3,8
689,6,3,0
235,7,4,0
423,5,3,7
113,1,1,0
444,3,5,8
58,3,6,100
388,6,2,7
719,6,0,0
133,1,1,4
195,2,3,16
503,1,2,131
300,7,0,0
418,6,0,0
675,3,1,12
633,5,2,0
677,2,5,54
690,4,1,0
118,3,7,17
357,6,7,33
628,6,1,0
277,7,2,0
100,3,2,0
0,6,5,14
383,6,4,35
617,0,4,18
126,5,0,0
160,4,0,0
213,4,4,56
498,6,1,0
24,0,6,25
277,1,5,9
152,2,7,14
548,1,5,224
506,3,0,9
436,1,0,8
1,1,2,0
661,2,4,368
37,2,4,66
476,5,5,56
313,5,3,10
91,3,6,275
157,2,3,69
515,7,6,9
230,2,4,29
355,5,6,102
174,3,5,4
693,6,1,0
146,3,1,0
314,2,2,51
352,1,5,114
324,5,4,16
472,3,5,130
591,5,0,0
76,5,4,0
595,0,4,88
444,7,0,0
505,0,4,85
422,5,6,12
274,7,6,79
181,0,4,19
583,3,4,0
341,0,4,37
15,7,0,0
88,7,0,0
293,5,3,15
555,5,5,74
459,7,0,0
282,1,3,38
372,3,2,46
302,7,6,147
136,6,0,0
457,6,2,0
285,2,3,65
424,7,3,0
202,1,1,12
36,7,4,0
510,5,6,0
701,2,5,1370
402,6,0,0
154,1,3,114
87,6,5,57
728,1,7,1711
411,3,2,19
289,4,2,0
569,4,3,94
521,1,3,167
438,2,3,20
341,1,1,0
195,4,6,8
117,2,0,0
321,2,0,0
547,3,7,129
531,6,5,31
540,3,2,0
92,3,0,0
167,7,0,0
439,7,3,13
584,5,3,0
70,6,7,27
6,2,0,0
451,1,3,152
521,3,4,137
115,6,5,29
374,7,1,0
575,0,4,158
152,5,6,0
130,1,6,35
344,6,7,0
684,7,0,0
95,1,4,4
489,4,2,0
560,3,4,10
402,6,3,7
322,1,3,0
659,6,2,0
360,5,7,35
236,1,6,16
362,3,3,63
389,6,7,0
537,4,1,0
184,7,6,0
209,7,6,5
155,1,0,7
666,3,2,20
665,6,7,39
319,1,6,0
133,4,5,163
553,1,5,158
243,5,7,31
268,3,7,5
324,6,2,0
21,1,2,24
584,5,4,10
610,7,7,0
413,0,5,12
719,3,7,91
439,2,0,0
352,6,2,0
627,6,3,11
384,2,4,119
215,5,3,12
561,4,6,0
250,5,6,0
191,0,5,53
644,0,3,86
551,1,6,878
467,7,5,0
644,0,1,0
403,1,3,48
449,7,6,0
436,5,7,53
582,1,3,34
310,3,0,0
231,2,3,34
490,1,7,0
231,3,6,21
79,5,4,0
91,0,5,126
430,7,0,0
43,1,6,1912
668,0,2,12
588,2,5,54
365,0,1,0
37,3,5,61
703,3,2,43
671,7,0,0
622,2,3,82
208,2,7,56
299,3,3,83
329,3,0,0
19,1,0,0
727,6,3,82
92,4,5,180
59,6,0,0
596,0,7,274
626,4,4,86
713,1,0,0
426,4,1,19
32,0,5,20
35,6,7,9
137,6,7,21
557,1,1,0
536,1,1,0
105,1,3,20
198,5,0,0
513,3,3,0
573,2,6,561
128,6,4,4
99,5,5,6
314,5,4,20
403,6,6,0
368,1,7,11
319,3,1,0
57,6,5,94
475,3,6,130
41,4,2,0
257,5,0,0
367,0,5,0
336,3,6,351
150,6,3,0
546,0,1,31
302,3,5,107
303,2,0,0
398,5,1,0
431,2,0,0
596,5,0,0
344,1,1,0
364,1,4,28
125,0,7,0
551,5,1,0
308,2,5,113
330,1,1,0
313,1,3,42
71,4,2,0
391,2,0,0
701,7,4,0
14,6,7,46
219,5,4,26
322,4,2,0
47,1,2,14
280,4,1,5
360,4,4,28
701,1,5,1102
25,2,5,14
252,5,6,0
78,5,1,0
562,5,0,0
217,7,1,0
390,0,5,7
47,3,3,20
276,2,0,0
404,7,2,0
61,0,5,237
61,1,3,192
693,6,6,33
135,0,5,109
372,7,7,17
234,7,7,5
180,1,2,0
110,6,2,0
251,7,7,39
399,0,6,96
70,1,2,90
681,3,5,12
132,4,5,94
484,0,3,81
108,7,3,0
661,1,6,141
631,0,6,0
360,1,2,68
531,4,2,0
661,7,7,31
701,2,6,3216
309,3,4,55
228,4,2,0
16,6,0,0
337,6,2,0
208,6,0,0
419,6,2,0
646,6,5,49
526,3,7,190
238,1,3,68
656,2,2,20
117,7,5,13
192,0,5,25
442,0,0,0
270,3,0,0
217,7,0,0
570,4,3,68
250,3,7,5
24,6,5,11
353,7,4,10
163,6,5,25
701,6,1,0
461,3,6,56
372,3,1,0
697,2,2,125
86,4,4,28
633,2,2,0
92,7,4,152
86,5,3,10
710,7,1,0
409,3,0,0
121,1,3,63
602,4,1,18
660,7,3,0
384,0,5,351
320,5,5,10
582,2,0,0
590,0,6,54
181,6,6,12
36,5,6,72
380,7,6,17
644,7,2,0
410,4,6,419
191,7,4,19
213,2,2,25
48,2,3,24
55,1,0,9
99,2,2,17
108,0,4,17
112,1,6,10
320,6,7,6
481,4,6,290
304,4,4,40
16,4,4,24
651,1,2,39
709,0,6,13
645,2,4,146
424,0,4,94
586,3,5,0
510,2,1,0
479,6,1,0
346,0,2,0
135,4,4,48
396,1,0,0
496,2,4,153
22,6,1,0
33,0,1,14
552,5,2,0
484,3,6,100
325,4,6,20
113,5,0,0
310,6,5,34
719,0,4,182
16,1,1,14
91,0,7,85
206,1,2,33
583,5,7,10
532,6,2,0
493,3,0,0
293,2,5,25
619,1,2,64
486,7,6,0
709,1,0,0
574,7,7,10
603,4,1,18
30,0,3,0
314,1,1,10
231,2,7,34
300,0,3,79
258,1,6,67
509,3,4,47
197,4,3,5
346,1,6,6
560,1,6,10
597,5,2,10
261,4,6,169
77,0,7,0
440,1,4,0
489,7,6,0
616,4,6,18
169,4,7,15
12,2,2,30
113,6,0,0
452,7,5,8
624,0,7,116
295,6,3,0
122,0,6,4
571,6,6,10
82,2,5,383
43,6,1,11
575,2,6,1425
166,7,6,0
201,1,3,8
341,0,0,6
476,2,6,194
50,3,6,3
58,1,3,403
104,3,7,87
164,4,2,0
302,6,7,25
398,7,6,11
58,5,2,3
36,6,2,0
32,5,2,0
51,3,1,3
226,6,3,0
436,7,1,0
277,2,7,9
345,7,6,0
673,1,4,21
611,3,3,0
591,3,4,298
226,4,5,16
331,6,5,20
163,2,7,343
474,1,0,0
359,4,2,0
250,1,4,0
473,3,3,82
154,6,1,0
73,7,0,0
218,5,5,21
616,3,7,36
393,3,6,7
705,6,1,0
355,6,3,10
180,4,7,4
316,1,7,36
508,7,1,0
313,1,6,263
668,4,0,0
426,1,0,0
582,2,2,17
512,5,6,0
304,2,5,117
456,7,0,0
316,3,6,71
124,7,3,0
313,6,6,20
663,5,7,31
231,0,3,42
134,2,1,0
418,4,1,0
372,3,0,0
482,6,7,8
406,0,6,1151
687,7,3,0
146,2,4,4
148,0,7,0
310,6,1,0
263,7,2,0
266,1,1,18
642,6,7,19
477,4,6,263
480,2,3,100
376,4,6,74
245,2,6,5
306,2,1,0
449,3,6,53
359,4,4,21
50,6,4,0
690,2,1,0
154,3,7,69
315,6,6,16
334,1,2,32
578,4,0,0
533,5,1,0
478,4,1,8
609,4,6,0
62,3,0,12
707,4,7,22
257,3,6,116
458,2,6,69
42,7,6,18
664,4,2,0
